date,jour_semaine,mois,heure,est_jour_ferie,est_weekend,est_vacances_scolaires,frequentation
2024-05-02,jeudi,5,7,0,0,0,128361
2024-05-02,jeudi,5,8,0,0,0,84168
2024-05-02,jeudi,5,9,0,0,0,82465
2024-05-02,jeudi,5,10,0,0,0,35028
2024-05-02,jeudi,5,11,0,0,0,25566
2024-05-02,jeudi,5,12,0,0,0,68021
2024-05-02,jeudi,5,13,0,0,0,56310
2024-05-02,jeudi,5,14,0,0,0,34946
2024-05-02,jeudi,5,15,0,0,0,46072
2024-05-02,jeudi,5,16,0,0,0,31672
2024-05-02,jeudi,5,17,0,0,0,80299
2024-05-02,jeudi,5,18,0,0,0,79315
2024-05-02,jeudi,5,19,0,0,0,85466
2024-05-02,jeudi,5,20,0,0,0,88828
2024-05-02,jeudi,5,21,0,0,0,17156
2024-05-02,jeudi,5,22,0,0,0,17543
2024-05-02,jeudi,5,23,0,0,0,19433
2024-05-03,vendredi,5,5,0,0,0,23335
2024-05-03,vendredi,5,6,0,0,0,20533
2024-05-03,vendredi,5,7,0,0,0,116633
2024-05-03,vendredi,5,8,0,0,0,124958
2024-05-03,vendredi,5,9,0,0,0,92169
2024-05-03,vendredi,5,10,0,0,0,30210
2024-05-03,vendredi,5,11,0,0,0,36829
2024-05-03,vendredi,5,12,0,0,0,58663
2024-05-03,vendredi,5,13,0,0,0,52831
2024-05-03,vendredi,5,14,0,0,0,44350
2024-05-03,vendredi,5,15,0,0,0,35477
2024-05-03,vendredi,5,16,0,0,0,32688
2024-05-03,vendredi,5,17,0,0,0,81375
2024-05-03,vendredi,5,18,0,0,0,105590
2024-05-03,vendredi,5,19,0,0,0,109862
2024-05-03,vendredi,5,20,0,0,0,107759
2024-05-03,vendredi,5,21,0,0,0,17018
2024-05-03,vendredi,5,22,0,0,0,14064
2024-05-03,vendredi,5,23,0,0,0,8811
2024-05-04,samedi,5,5,0,1,0,10001
2024-05-04,samedi,5,6,0,1,0,8811
2024-05-04,samedi,5,7,0,1,0,50286
2024-05-04,samedi,5,8,0,1,0,75815
2024-05-04,samedi,5,9,0,1,0,69908
2024-05-04,samedi,5,10,0,1,0,21354
2024-05-04,samedi,5,11,0,1,0,28104
2024-05-04,samedi,5,12,0,1,0,27848
2024-05-04,samedi,5,13,0,1,0,30874
2024-05-04,samedi,5,14,0,1,0,19048
2024-05-04,samedi,5,15,0,1,0,26104
2024-05-04,samedi,5,16,0,1,0,22923
2024-05-04,samedi,5,17,0,1,0,77386
2024-05-04,samedi,5,18,0,1,0,82895
2024-05-04,samedi,5,19,0,1,0,70519
2024-05-04,samedi,5,20,0,1,0,66525
2024-05-04,samedi,5,21,0,1,0,7003
2024-05-04,samedi,5,22,0,1,0,10929
2024-05-04,samedi,5,23,0,1,0,9743
2024-05-05,dimanche,5,5,0,1,0,5003
2024-05-05,dimanche,5,6,0,1,0,4032
2024-05-05,dimanche,5,7,0,1,0,41152
2024-05-05,dimanche,5,8,0,1,0,29882
2024-05-05,dimanche,5,9,0,1,0,36461
2024-05-05,dimanche,5,10,0,1,0,16151
2024-05-05,dimanche,5,11,0,1,0,15356
2024-05-05,dimanche,5,12,0,1,0,15917
2024-05-05,dimanche,5,13,0,1,0,25101
2024-05-05,dimanche,5,14,0,1,0,18849
2024-05-05,dimanche,5,15,0,1,0,16482
2024-05-05,dimanche,5,16,0,1,0,15982
2024-05-05,dimanche,5,17,0,1,0,42869
2024-05-05,dimanche,5,18,0,1,0,30292
2024-05-05,dimanche,5,19,0,1,0,42702
2024-05-05,dimanche,5,20,0,1,0,49719
2024-05-05,dimanche,5,21,0,1,0,6736
2024-05-05,dimanche,5,22,0,1,0,4462
2024-05-05,dimanche,5,23,0,1,0,5234
2024-05-06,lundi,5,5,0,0,0,24062
2024-05-06,lundi,5,6,0,0,0,15269
2024-05-06,lundi,5,7,0,0,0,106917
2024-05-06,lundi,5,8,0,0,0,89849
2024-05-06,lundi,5,9,0,0,0,134538
2024-05-06,lundi,5,10,0,0,0,28440
2024-05-06,lundi,5,11,0,0,0,49722
2024-05-06,lundi,5,12,0,0,0,50204
2024-05-06,lundi,5,13,0,0,0,46282
2024-05-06,lundi,5,14,0,0,0,30133
2024-05-06,lundi,5,15,0,0,0,28329
2024-05-06,lundi,5,16,0,0,0,43400
2024-05-06,lundi,5,17,0,0,0,82869
2024-05-06,lundi,5,18,0,0,0,86859
2024-05-06,lundi,5,19,0,0,0,104205
2024-05-06,lundi,5,20,0,0,0,82090
2024-05-06,lundi,5,21,0,0,0,17634
2024-05-06,lundi,5,22,0,0,0,7434
2024-05-06,lundi,5,23,0,0,0,9868
2024-05-07,mardi,5,5,0,0,0,21411
2024-05-07,mardi,5,6,0,0,0,20659
2024-05-07,mardi,5,7,0,0,0,73816
2024-05-07,mardi,5,8,0,0,0,112850
2024-05-07,mardi,5,9,0,0,0,100359
2024-05-07,mardi,5,10,0,0,0,41034
2024-05-07,mardi,5,11,0,0,0,46538
2024-05-07,mardi,5,12,0,0,0,45724
2024-05-07,mardi,5,13,0,0,0,59441
2024-05-07,mardi,5,14,0,0,0,40794
2024-05-07,mardi,5,15,0,0,0,29094
2024-05-07,mardi,5,16,0,0,0,25870
2024-05-07,mardi,5,17,0,0,0,117069
2024-05-07,mardi,5,18,0,0,0,83619
2024-05-07,mardi,5,19,0,0,0,106110
2024-05-07,mardi,5,20,0,0,0,122432
2024-05-07,mardi,5,21,0,0,0,10236
2024-05-07,mardi,5,22,0,0,0,8256
2024-05-07,mardi,5,23,0,0,0,15217
2024-05-08,mercredi,5,5,0,0,0,18973
2024-05-08,mercredi,5,6,0,0,0,17113
2024-05-08,mercredi,5,7,0,0,0,100729
2024-05-08,mercredi,5,8,0,0,0,103890
2024-05-08,mercredi,5,9,0,0,0,116917
2024-05-08,mercredi,5,10,0,0,0,33500
2024-05-08,mercredi,5,11,0,0,0,46788
2024-05-08,mercredi,5,12,0,0,0,59184
2024-05-08,mercredi,5,13,0,0,0,38445
2024-05-08,mercredi,5,14,0,0,0,38032
2024-05-08,mercredi,5,15,0,0,0,47979
2024-05-08,mercredi,5,16,0,0,0,25890
2024-05-08,mercredi,5,17,0,0,0,70128
2024-05-08,mercredi,5,18,0,0,0,108608
2024-05-08,mercredi,5,19,0,0,0,116376
2024-05-08,mercredi,5,20,0,0,0,84909
2024-05-08,mercredi,5,21,0,0,0,9263
2024-05-08,mercredi,5,22,0,0,0,9421
2024-05-08,mercredi,5,23,0,0,0,17456
2024-05-09,jeudi,5,5,0,0,0,23832
2024-05-09,jeudi,5,6,0,0,0,17342
2024-05-09,jeudi,5,7,0,0,0,103614
2024-05-09,jeudi,5,8,0,0,0,83546
2024-05-09,jeudi,5,9,0,0,0,114738
2024-05-09,jeudi,5,10,0,0,0,45855
2024-05-09,jeudi,5,11,0,0,0,37863
2024-05-09,jeudi,5,12,0,0,0,44577
2024-05-09,jeudi,5,13,0,0,0,50712
2024-05-09,jeudi,5,14,0,0,0,29327
2024-05-09,jeudi,5,15,0,0,0,43045
2024-05-09,jeudi,5,16,0,0,0,43786
2024-05-09,jeudi,5,17,0,0,0,97813
2024-05-09,jeudi,5,18,0,0,0,106630
2024-05-09,jeudi,5,19,0,0,0,80146
2024-05-09,jeudi,5,20,0,0,0,107465
2024-05-09,jeudi,5,21,0,0,0,13368
2024-05-09,jeudi,5,22,0,0,0,14203
2024-05-09,jeudi,5,23,0,0,0,9669
2024-05-10,vendredi,5,5,0,0,0,11263
2024-05-10,vendredi,5,6,0,0,0,11498
2024-05-10,vendredi,5,7,0,0,0,105012
2024-05-10,vendredi,5,8,0,0,0,115128
2024-05-10,vendredi,5,9,0,0,0,115371
2024-05-10,vendredi,5,10,0,0,0,40025
2024-05-10,vendredi,5,11,0,0,0,28260
2024-05-10,vendredi,5,12,0,0,0,52597
2024-05-10,vendredi,5,13,0,0,0,53151
2024-05-10,vendredi,5,14,0,0,0,42734
2024-05-10,vendredi,5,15,0,0,0,48066
2024-05-10,vendredi,5,16,0,0,0,39119
2024-05-10,vendredi,5,17,0,0,0,114269
2024-05-10,vendredi,5,18,0,0,0,90669
2024-05-10,vendredi,5,19,0,0,0,73661
2024-05-10,vendredi,5,20,0,0,0,120190
2024-05-10,vendredi,5,21,0,0,0,9205
2024-05-10,vendredi,5,22,0,0,0,17506
2024-05-10,vendredi,5,23,0,0,0,20382
2024-05-11,samedi,5,5,0,1,0,12549
2024-05-11,samedi,5,6,0,1,0,10629
2024-05-11,samedi,5,7,0,1,0,66305
2024-05-11,samedi,5,8,0,1,0,63689
2024-05-11,samedi,5,9,0,1,0,83548
2024-05-11,samedi,5,10,0,1,0,25663
2024-05-11,samedi,5,11,0,1,0,23088
2024-05-11,samedi,5,12,0,1,0,31506
2024-05-11,samedi,5,13,0,1,0,33379
2024-05-11,samedi,5,14,0,1,0,27161
2024-05-11,samedi,5,15,0,1,0,20171
2024-05-11,samedi,5,16,0,1,0,31291
2024-05-11,samedi,5,17,0,1,0,61875
2024-05-11,samedi,5,18,0,1,0,71109
2024-05-11,samedi,5,19,0,1,0,53528
2024-05-11,samedi,5,20,0,1,0,55871
2024-05-11,samedi,5,21,0,1,0,9614
2024-05-11,samedi,5,22,0,1,0,13628
2024-05-11,samedi,5,23,0,1,0,9512
2024-05-12,dimanche,5,5,0,1,0,6606
2024-05-12,dimanche,5,6,0,1,0,4268
2024-05-12,dimanche,5,7,0,1,0,39308
2024-05-12,dimanche,5,8,0,1,0,45035
2024-05-12,dimanche,5,9,0,1,0,46383
2024-05-12,dimanche,5,10,0,1,0,17479
2024-05-12,dimanche,5,11,0,1,0,15175
2024-05-12,dimanche,5,12,0,1,0,17665
2024-05-12,dimanche,5,13,0,1,0,26048
2024-05-12,dimanche,5,14,0,1,0,16396
2024-05-12,dimanche,5,15,0,1,0,14025
2024-05-12,dimanche,5,16,0,1,0,18699
2024-05-12,dimanche,5,17,0,1,0,35713
2024-05-12,dimanche,5,18,0,1,0,33626
2024-05-12,dimanche,5,19,0,1,0,36676
2024-05-12,dimanche,5,20,0,1,0,42853
2024-05-12,dimanche,5,21,0,1,0,5291
2024-05-12,dimanche,5,22,0,1,0,4846
2024-05-12,dimanche,5,23,0,1,0,4649
2024-05-13,lundi,5,5,0,0,0,11497
2024-05-13,lundi,5,6,0,0,0,13482
2024-05-13,lundi,5,7,0,0,0,92000
2024-05-13,lundi,5,8,0,0,0,113150
2024-05-13,lundi,5,9,0,0,0,89108
2024-05-13,lundi,5,10,0,0,0,43195
2024-05-13,lundi,5,11,0,0,0,41348
2024-05-13,lundi,5,12,0,0,0,42124
2024-05-13,lundi,5,13,0,0,0,56735
2024-05-13,lundi,5,14,0,0,0,29855
2024-05-13,lundi,5,15,0,0,0,41625
2024-05-13,lundi,5,16,0,0,0,29639
2024-05-13,lundi,5,17,0,0,0,115489
2024-05-13,lundi,5,18,0,0,0,111693
2024-05-13,lundi,5,19,0,0,0,90615
2024-05-13,lundi,5,20,0,0,0,76041
2024-05-13,lundi,5,21,0,0,0,21267
2024-05-13,lundi,5,22,0,0,0,11308
2024-05-13,lundi,5,23,0,0,0,7929
2024-05-14,mardi,5,5,0,0,0,13053
2024-05-14,mardi,5,6,0,0,0,15257
2024-05-14,mardi,5,7,0,0,0,121388
2024-05-14,mardi,5,8,0,0,0,84259
2024-05-14,mardi,5,9,0,0,0,87189
2024-05-14,mardi,5,10,0,0,0,37133
2024-05-14,mardi,5,11,0,0,0,46423
2024-05-14,mardi,5,12,0,0,0,41748
2024-05-14,mardi,5,13,0,0,0,54900
2024-05-14,mardi,5,14,0,0,0,33624
2024-05-14,mardi,5,15,0,0,0,38240
2024-05-14,mardi,5,16,0,0,0,48910
2024-05-14,mardi,5,17,0,0,0,105934
2024-05-14,mardi,5,18,0,0,0,125704
2024-05-14,mardi,5,19,0,0,0,106792
2024-05-14,mardi,5,20,0,0,0,97300
2024-05-14,mardi,5,21,0,0,0,21457
2024-05-14,mardi,5,22,0,0,0,11453
2024-05-14,mardi,5,23,0,0,0,10853
2024-05-15,mercredi,5,5,0,0,0,19322
2024-05-15,mercredi,5,6,0,0,0,21070
2024-05-15,mercredi,5,7,0,0,0,96980
2024-05-15,mercredi,5,8,0,0,0,93477
2024-05-15,mercredi,5,9,0,0,0,88402
2024-05-15,mercredi,5,10,0,0,0,37353
2024-05-15,mercredi,5,11,0,0,0,32744
2024-05-15,mercredi,5,12,0,0,0,62492
2024-05-15,mercredi,5,13,0,0,0,47451
2024-05-15,mercredi,5,14,0,0,0,35495
2024-05-15,mercredi,5,15,0,0,0,39923
2024-05-15,mercredi,5,16,0,0,0,50389
2024-05-15,mercredi,5,17,0,0,0,76601
2024-05-15,mercredi,5,18,0,0,0,103223
2024-05-15,mercredi,5,19,0,0,0,83605
2024-05-15,mercredi,5,20,0,0,0,116328
2024-05-15,mercredi,5,21,0,0,0,19286
2024-05-15,mercredi,5,22,0,0,0,14593
2024-05-15,mercredi,5,23,0,0,0,15232
2024-05-16,jeudi,5,5,0,0,0,20986
2024-05-16,jeudi,5,6,0,0,0,13994
2024-05-16,jeudi,5,7,0,0,0,101815
2024-05-16,jeudi,5,8,0,0,0,108508
2024-05-16,jeudi,5,9,0,0,0,80796
2024-05-16,jeudi,5,10,0,0,0,35848
2024-05-16,jeudi,5,11,0,0,0,36562
2024-05-16,jeudi,5,12,0,0,0,44873
2024-05-16,jeudi,5,13,0,0,0,44583
2024-05-16,jeudi,5,14,0,0,0,39579
2024-05-16,jeudi,5,15,0,0,0,31986
2024-05-16,jeudi,5,16,0,0,0,35982
2024-05-16,jeudi,5,17,0,0,0,106238
2024-05-16,jeudi,5,18,0,0,0,99102
2024-05-16,jeudi,5,19,0,0,0,78877
2024-05-16,jeudi,5,20,0,0,0,72304
2024-05-16,jeudi,5,21,0,0,0,13650
2024-05-16,jeudi,5,22,0,0,0,12734
2024-05-16,jeudi,5,23,0,0,0,18986
2024-05-17,vendredi,5,5,0,0,0,16908
2024-05-17,vendredi,5,6,0,0,0,13298
2024-05-17,vendredi,5,7,0,0,0,112928
2024-05-17,vendredi,5,8,0,0,0,106305
2024-05-17,vendredi,5,9,0,0,0,109511
2024-05-17,vendredi,5,10,0,0,0,26179
2024-05-17,vendredi,5,11,0,0,0,47159
2024-05-17,vendredi,5,12,0,0,0,52976
2024-05-17,vendredi,5,13,0,0,0,42958
2024-05-17,vendredi,5,14,0,0,0,38294
2024-05-17,vendredi,5,15,0,0,0,26682
2024-05-17,vendredi,5,16,0,0,0,32933
2024-05-17,vendredi,5,17,0,0,0,84749
2024-05-17,vendredi,5,18,0,0,0,94902
2024-05-17,vendredi,5,19,0,0,0,88860
2024-05-17,vendredi,5,20,0,0,0,120638
2024-05-17,vendredi,5,21,0,0,0,9372
2024-05-17,vendredi,5,22,0,0,0,19337
2024-05-17,vendredi,5,23,0,0,0,15828
2024-05-18,samedi,5,5,0,1,0,6717
2024-05-18,samedi,5,6,0,1,0,12273
2024-05-18,samedi,5,7,0,1,0,72210
2024-05-18,samedi,5,8,0,1,0,84140
2024-05-18,samedi,5,9,0,1,0,50384
2024-05-18,samedi,5,10,0,1,0,33045
2024-05-18,samedi,5,11,0,1,0,26078
2024-05-18,samedi,5,12,0,1,0,32001
2024-05-18,samedi,5,13,0,1,0,38708
2024-05-18,samedi,5,14,0,1,0,18128
2024-05-18,samedi,5,15,0,1,0,18853
2024-05-18,samedi,5,16,0,1,0,29672
2024-05-18,samedi,5,17,0,1,0,57176
2024-05-18,samedi,5,18,0,1,0,57416
2024-05-18,samedi,5,19,0,1,0,77090
2024-05-18,samedi,5,20,0,1,0,59765
2024-05-18,samedi,5,21,0,1,0,10072
2024-05-18,samedi,5,22,0,1,0,11548
2024-05-18,samedi,5,23,0,1,0,10441
2024-05-19,dimanche,5,5,0,1,0,7053
2024-05-19,dimanche,5,6,0,1,0,10329
2024-05-19,dimanche,5,7,0,1,0,51851
2024-05-19,dimanche,5,8,0,1,0,35898
2024-05-19,dimanche,5,9,0,1,0,47797
2024-05-19,dimanche,5,10,0,1,0,11431
2024-05-19,dimanche,5,11,0,1,0,10397
2024-05-19,dimanche,5,12,0,1,0,17558
2024-05-19,dimanche,5,13,0,1,0,25297
2024-05-19,dimanche,5,14,0,1,0,15681
2024-05-19,dimanche,5,15,0,1,0,20521
2024-05-19,dimanche,5,16,0,1,0,13343
2024-05-19,dimanche,5,17,0,1,0,41121
2024-05-19,dimanche,5,18,0,1,0,35146
2024-05-19,dimanche,5,19,0,1,0,32940
2024-05-19,dimanche,5,20,0,1,0,33403
2024-05-19,dimanche,5,21,0,1,0,3907
2024-05-19,dimanche,5,22,0,1,0,6190
2024-05-19,dimanche,5,23,0,1,0,4968
2024-05-20,lundi,5,5,0,0,0,16729
2024-05-20,lundi,5,6,0,0,0,23510
2024-05-20,lundi,5,7,0,0,0,89015
2024-05-20,lundi,5,8,0,0,0,127032
2024-05-20,lundi,5,9,0,0,0,103724
2024-05-20,lundi,5,10,0,0,0,28059
2024-05-20,lundi,5,11,0,0,0,27447
2024-05-20,lundi,5,12,0,0,0,39149
2024-05-20,lundi,5,13,0,0,0,56803
2024-05-20,lundi,5,14,0,0,0,33272
2024-05-20,lundi,5,15,0,0,0,39545
2024-05-20,lundi,5,16,0,0,0,44182
2024-05-20,lundi,5,17,0,0,0,85617
2024-05-20,lundi,5,18,0,0,0,116509
2024-05-20,lundi,5,19,0,0,0,104039
2024-05-20,lundi,5,20,0,0,0,72246
2024-05-20,lundi,5,21,0,0,0,11888
2024-05-20,lundi,5,22,0,0,0,19541
2024-05-20,lundi,5,23,0,0,0,13397
2024-05-21,mardi,5,5,0,0,0,12628
2024-05-21,mardi,5,6,0,0,0,16435
2024-05-21,mardi,5,7,0,0,0,83048
2024-05-21,mardi,5,8,0,0,0,102806
2024-05-21,mardi,5,9,0,0,0,105905
2024-05-21,mardi,5,10,0,0,0,31742
2024-05-21,mardi,5,11,0,0,0,41350
2024-05-21,mardi,5,12,0,0,0,43016
2024-05-21,mardi,5,13,0,0,0,67722
2024-05-21,mardi,5,14,0,0,0,31567
2024-05-21,mardi,5,15,0,0,0,39395
2024-05-21,mardi,5,16,0,0,0,34239
2024-05-21,mardi,5,17,0,0,0,95406
2024-05-21,mardi,5,18,0,0,0,71963
2024-05-21,mardi,5,19,0,0,0,103695
2024-05-21,mardi,5,20,0,0,0,86783
2024-05-21,mardi,5,21,0,0,0,18455
2024-05-21,mardi,5,22,0,0,0,11009
2024-05-21,mardi,5,23,0,0,0,17313
2024-05-22,mercredi,5,5,0,0,0,17864
2024-05-22,mercredi,5,6,0,0,0,24649
2024-05-22,mercredi,5,7,0,0,0,98523
2024-05-22,mercredi,5,8,0,0,0,96373
2024-05-22,mercredi,5,9,0,0,0,93770
2024-05-22,mercredi,5,10,0,0,0,49753
2024-05-22,mercredi,5,11,0,0,0,50460
2024-05-22,mercredi,5,12,0,0,0,39959
2024-05-22,mercredi,5,13,0,0,0,44718
2024-05-22,mercredi,5,14,0,0,0,30107
2024-05-22,mercredi,5,15,0,0,0,30475
2024-05-22,mercredi,5,16,0,0,0,28584
2024-05-22,mercredi,5,17,0,0,0,105739
2024-05-22,mercredi,5,18,0,0,0,69345
2024-05-22,mercredi,5,19,0,0,0,68373
2024-05-22,mercredi,5,20,0,0,0,92476
2024-05-22,mercredi,5,21,0,0,0,12532
2024-05-22,mercredi,5,22,0,0,0,10349
2024-05-22,mercredi,5,23,0,0,0,12166
2024-05-23,jeudi,5,5,0,0,0,10061
2024-05-23,jeudi,5,6,0,0,0,19602
2024-05-23,jeudi,5,7,0,0,0,114670
2024-05-23,jeudi,5,8,0,0,0,101882
2024-05-23,jeudi,5,9,0,0,0,120341
2024-05-23,jeudi,5,10,0,0,0,41074
2024-05-23,jeudi,5,11,0,0,0,38228
2024-05-23,jeudi,5,12,0,0,0,51179
2024-05-23,jeudi,5,13,0,0,0,53668
2024-05-23,jeudi,5,14,0,0,0,41531
2024-05-23,jeudi,5,15,0,0,0,34126
2024-05-23,jeudi,5,16,0,0,0,35025
2024-05-23,jeudi,5,17,0,0,0,81707
2024-05-23,jeudi,5,18,0,0,0,113959
2024-05-23,jeudi,5,19,0,0,0,92445
2024-05-23,jeudi,5,20,0,0,0,65109
2024-05-23,jeudi,5,21,0,0,0,13993
2024-05-23,jeudi,5,22,0,0,0,16972
2024-05-23,jeudi,5,23,0,0,0,14548
2024-05-24,vendredi,5,5,0,0,0,21536
2024-05-24,vendredi,5,6,0,0,0,12887
2024-05-24,vendredi,5,7,0,0,0,78201
2024-05-24,vendredi,5,8,0,0,0,107745
2024-05-24,vendredi,5,9,0,0,0,109037
2024-05-24,vendredi,5,10,0,0,0,30483
2024-05-24,vendredi,5,11,0,0,0,35021
2024-05-24,vendredi,5,12,0,0,0,48135
2024-05-24,vendredi,5,13,0,0,0,42514
2024-05-24,vendredi,5,14,0,0,0,52165
2024-05-24,vendredi,5,15,0,0,0,45088
2024-05-24,vendredi,5,16,0,0,0,42027
2024-05-24,vendredi,5,17,0,0,0,103294
2024-05-24,vendredi,5,18,0,0,0,89756
2024-05-24,vendredi,5,19,0,0,0,80651
2024-05-24,vendredi,5,20,0,0,0,74872
2024-05-24,vendredi,5,21,0,0,0,17189
2024-05-24,vendredi,5,22,0,0,0,11784
2024-05-24,vendredi,5,23,0,0,0,13254
2024-05-25,samedi,5,5,0,1,0,15470
2024-05-25,samedi,5,6,0,1,0,7519
2024-05-25,samedi,5,7,0,1,0,78652
2024-05-25,samedi,5,8,0,1,0,63377
2024-05-25,samedi,5,9,0,1,0,68482
2024-05-25,samedi,5,10,0,1,0,18652
2024-05-25,samedi,5,11,0,1,0,24416
2024-05-25,samedi,5,12,0,1,0,30840
2024-05-25,samedi,5,13,0,1,0,30652
2024-05-25,samedi,5,14,0,1,0,22684
2024-05-25,samedi,5,15,0,1,0,14823
2024-05-25,samedi,5,16,0,1,0,19272
2024-05-25,samedi,5,17,0,1,0,71750
2024-05-25,samedi,5,18,0,1,0,76210
2024-05-25,samedi,5,19,0,1,0,65382
2024-05-25,samedi,5,20,0,1,0,55796
2024-05-25,samedi,5,21,0,1,0,10713
2024-05-25,samedi,5,22,0,1,0,5128
2024-05-25,samedi,5,23,0,1,0,5247
2024-05-26,dimanche,5,5,0,1,0,8495
2024-05-26,dimanche,5,6,0,1,0,4367
2024-05-26,dimanche,5,7,0,1,0,34548
2024-05-26,dimanche,5,8,0,1,0,40336
2024-05-26,dimanche,5,9,0,1,0,33838
2024-05-26,dimanche,5,10,0,1,0,14045
2024-05-26,dimanche,5,11,0,1,0,11071
2024-05-26,dimanche,5,12,0,1,0,15336
2024-05-26,dimanche,5,13,0,1,0,16199
2024-05-26,dimanche,5,14,0,1,0,14333
2024-05-26,dimanche,5,15,0,1,0,10755
2024-05-26,dimanche,5,16,0,1,0,18891
2024-05-26,dimanche,5,17,0,1,0,34765
2024-05-26,dimanche,5,18,0,1,0,26647
2024-05-26,dimanche,5,19,0,1,0,31548
2024-05-26,dimanche,5,20,0,1,0,28609
2024-05-26,dimanche,5,21,0,1,0,4750
2024-05-26,dimanche,5,22,0,1,0,5321
2024-05-26,dimanche,5,23,0,1,0,5929
2024-05-27,lundi,5,5,0,0,0,16007
2024-05-27,lundi,5,6,0,0,0,18746
2024-05-27,lundi,5,7,0,0,0,93556
2024-05-27,lundi,5,8,0,0,0,91683
2024-05-27,lundi,5,9,0,0,0,119273
2024-05-27,lundi,5,10,0,0,0,26821
2024-05-27,lundi,5,11,0,0,0,46732
2024-05-27,lundi,5,12,0,0,0,58838
2024-05-27,lundi,5,13,0,0,0,65348
2024-05-27,lundi,5,14,0,0,0,46061
2024-05-27,lundi,5,15,0,0,0,43079
2024-05-27,lundi,5,16,0,0,0,38333
2024-05-27,lundi,5,17,0,0,0,105717
2024-05-27,lundi,5,18,0,0,0,89565
2024-05-27,lundi,5,19,0,0,0,89413
2024-05-27,lundi,5,20,0,0,0,75388
2024-05-27,lundi,5,21,0,0,0,8389
2024-05-27,lundi,5,22,0,0,0,16479
2024-05-27,lundi,5,23,0,0,0,13728
2024-05-28,mardi,5,5,0,0,0,19160
2024-05-28,mardi,5,6,0,0,0,14786
2024-05-28,mardi,5,7,0,0,0,104508
2024-05-28,mardi,5,8,0,0,0,86719
2024-05-28,mardi,5,9,0,0,0,100588
2024-05-28,mardi,5,10,0,0,0,39006
2024-05-28,mardi,5,11,0,0,0,43469
2024-05-28,mardi,5,12,0,0,0,64109
2024-05-28,mardi,5,13,0,0,0,43288
2024-05-28,mardi,5,14,0,0,0,42862
2024-05-28,mardi,5,15,0,0,0,41020
2024-05-28,mardi,5,16,0,0,0,48677
2024-05-28,mardi,5,17,0,0,0,76779
2024-05-28,mardi,5,18,0,0,0,86370
2024-05-28,mardi,5,19,0,0,0,87065
2024-05-28,mardi,5,20,0,0,0,91873
2024-05-28,mardi,5,21,0,0,0,12716
2024-05-28,mardi,5,22,0,0,0,16205
2024-05-28,mardi,5,23,0,0,0,9761
2024-05-29,mercredi,5,5,0,0,0,21076
2024-05-29,mercredi,5,6,0,0,0,13522
2024-05-29,mercredi,5,7,0,0,0,130628
2024-05-29,mercredi,5,8,0,0,0,138568
2024-05-29,mercredi,5,9,0,0,0,78120
2024-05-29,mercredi,5,10,0,0,0,41833
2024-05-29,mercredi,5,11,0,0,0,45750
2024-05-29,mercredi,5,12,0,0,0,57029
2024-05-29,mercredi,5,13,0,0,0,58884
2024-05-29,mercredi,5,14,0,0,0,34853
2024-05-29,mercredi,5,15,0,0,0,34097
2024-05-29,mercredi,5,16,0,0,0,43920
2024-05-29,mercredi,5,17,0,0,0,102186
2024-05-29,mercredi,5,18,0,0,0,110830
2024-05-29,mercredi,5,19,0,0,0,93933
2024-05-29,mercredi,5,20,0,0,0,87420
2024-05-29,mercredi,5,21,0,0,0,10749
2024-05-29,mercredi,5,22,0,0,0,11090
2024-05-29,mercredi,5,23,0,0,0,15874
2024-05-30,jeudi,5,5,0,0,0,14187
2024-05-30,jeudi,5,6,0,0,0,22611
2024-05-30,jeudi,5,7,0,0,0,97790
2024-05-30,jeudi,5,8,0,0,0,115379
2024-05-30,jeudi,5,9,0,0,0,102102
2024-05-30,jeudi,5,10,0,0,0,32384
2024-05-30,jeudi,5,11,0,0,0,29463
2024-05-30,jeudi,5,12,0,0,0,44217
2024-05-30,jeudi,5,13,0,0,0,58812
2024-05-30,jeudi,5,14,0,0,0,34707
2024-05-30,jeudi,5,15,0,0,0,40808
2024-05-30,jeudi,5,16,0,0,0,38549
2024-05-30,jeudi,5,17,0,0,0,92026
2024-05-30,jeudi,5,18,0,0,0,117558
2024-05-30,jeudi,5,19,0,0,0,102263
2024-05-30,jeudi,5,20,0,0,0,97111
2024-05-30,jeudi,5,21,0,0,0,10008
2024-05-30,jeudi,5,22,0,0,0,18458
2024-05-30,jeudi,5,23,0,0,0,18622
2024-05-31,vendredi,5,5,0,0,0,16186
2024-05-31,vendredi,5,6,0,0,0,9711
2024-05-31,vendredi,5,7,0,0,0,86803
2024-05-31,vendredi,5,8,0,0,0,101234
2024-05-31,vendredi,5,9,0,0,0,119159
2024-05-31,vendredi,5,10,0,0,0,32592
2024-05-31,vendredi,5,11,0,0,0,36116
2024-05-31,vendredi,5,12,0,0,0,43145
2024-05-31,vendredi,5,13,0,0,0,43147
2024-05-31,vendredi,5,14,0,0,0,35125
2024-05-31,vendredi,5,15,0,0,0,38922
2024-05-31,vendredi,5,16,0,0,0,46527
2024-05-31,vendredi,5,17,0,0,0,98073
2024-05-31,vendredi,5,18,0,0,0,124419
2024-05-31,vendredi,5,19,0,0,0,107244
2024-05-31,vendredi,5,20,0,0,0,73318
2024-05-31,vendredi,5,21,0,0,0,12930
2024-05-31,vendredi,5,22,0,0,0,13875
